Key,period,Source_Country_code,destination_Country_code,Currency_Code,Fact_Type,Fact,Source
2016_4Q-ITA-SRB-EUR,2016_4Q,ITA,SRB,EUR,Average total cost % of sending the equivialent of $200 USD,6.75,World Bank
2016_4Q-ITA-TUN-EUR,2016_4Q,ITA,TUN,EUR,Average total cost % of sending the equivialent of $200 USD,8,World Bank
2016_4Q-ITA-UKR-EUR,2016_4Q,ITA,UKR,EUR,Average total cost % of sending the equivialent of $200 USD,5.714285714,World Bank
2016_4Q-JOR-EGY-JOD,2016_4Q,JOR,EGY,JOD,Average total cost % of sending the equivialent of $200 USD,2.470588235,World Bank
2016_4Q-JOR-PSE-JOD,2016_4Q,JOR,PSE,JOD,Average total cost % of sending the equivialent of $200 USD,6.928571429,World Bank
2016_4Q-JOR-SYR-JOD,2016_4Q,JOR,SYR,JOD,Average total cost % of sending the equivialent of $200 USD,1.923076923,World Bank
2016_4Q-JPN-BRA-JPY,2016_4Q,JPN,BRA,JPY,Average total cost % of sending the equivialent of $200 USD,12.52380952,World Bank
2016_4Q-JPN-CHN-JPY,2016_4Q,JPN,CHN,JPY,Average total cost % of sending the equivialent of $200 USD,15.62962963,World Bank
2016_4Q-JPN-IDN-JPY,2016_4Q,JPN,IDN,JPY,Average total cost % of sending the equivialent of $200 USD,11.14285714,World Bank
2016_4Q-JPN-IND-JPY,2016_4Q,JPN,IND,JPY,Average total cost % of sending the equivialent of $200 USD,13.68,World Bank
2016_4Q-JPN-PHL-JPY,2016_4Q,JPN,PHL,JPY,Average total cost % of sending the equivialent of $200 USD,9.972972973,World Bank
2016_4Q-JPN-THA-JPY,2016_4Q,JPN,THA,JPY,Average total cost % of sending the equivialent of $200 USD,10,World Bank
2016_4Q-JPN-VNM-JPY,2016_4Q,JPN,VNM,JPY,Average total cost % of sending the equivialent of $200 USD,7.076923077,World Bank
2016_4Q-KEN-RWA-KES,2016_4Q,KEN,RWA,KES,Average total cost % of sending the equivialent of $200 USD,9.727272727,World Bank
2016_4Q-KEN-SSD-KES,2016_4Q,KEN,SSD,KES,Average total cost % of sending the equivialent of $200 USD,10.6,World Bank
2016_4Q-KEN-TZA-KES,2016_4Q,KEN,TZA,KES,Average total cost % of sending the equivialent of $200 USD,9.461538462,World Bank
2016_4Q-KEN-UGA-KES,2016_4Q,KEN,UGA,KES,Average total cost % of sending the equivialent of $200 USD,9.461538462,World Bank
2016_4Q-KOR-CHN-KRW,2016_4Q,KOR,CHN,KRW,Average total cost % of sending the equivialent of $200 USD,5.227272727,World Bank
2016_4Q-KOR-VNM-KRW,2016_4Q,KOR,VNM,KRW,Average total cost % of sending the equivialent of $200 USD,4.777777778,World Bank
2016_4Q-KWT-BGD-KWD,2016_4Q,KWT,BGD,KWD,Average total cost % of sending the equivialent of $200 USD,2.111111111,World Bank
2016_4Q-KWT-EGY-KWD,2016_4Q,KWT,EGY,KWD,Average total cost % of sending the equivialent of $200 USD,3.285714286,World Bank
2016_4Q-KWT-IND-KWD,2016_4Q,KWT,IND,KWD,Average total cost % of sending the equivialent of $200 USD,2.8,World Bank
2016_4Q-KWT-JOR-KWD,2016_4Q,KWT,JOR,KWD,Average total cost % of sending the equivialent of $200 USD,6.5,World Bank
2016_4Q-KWT-PAK-KWD,2016_4Q,KWT,PAK,KWD,Average total cost % of sending the equivialent of $200 USD,2,World Bank
2016_4Q-KWT-PHL-KWD,2016_4Q,KWT,PHL,KWD,Average total cost % of sending the equivialent of $200 USD,3.1,World Bank
2016_4Q-MYS-BGD-MYR,2016_4Q,MYS,BGD,MYR,Average total cost % of sending the equivialent of $200 USD,3.368421053,World Bank
2016_4Q-MYS-CHN-MYR,2016_4Q,MYS,CHN,MYR,Average total cost % of sending the equivialent of $200 USD,5.571428571,World Bank
2016_4Q-MYS-IDN-MYR,2016_4Q,MYS,IDN,MYR,Average total cost % of sending the equivialent of $200 USD,5.833333333,World Bank
2016_4Q-MYS-IND-MYR,2016_4Q,MYS,IND,MYR,Average total cost % of sending the equivialent of $200 USD,2.727272727,World Bank
2016_4Q-MYS-MMR-MYR,2016_4Q,MYS,MMR,MYR,Average total cost % of sending the equivialent of $200 USD,2,World Bank
2016_4Q-MYS-NPL-MYR,2016_4Q,MYS,NPL,MYR,Average total cost % of sending the equivialent of $200 USD,1.875,World Bank
2016_4Q-MYS-PHL-MYR,2016_4Q,MYS,PHL,MYR,Average total cost % of sending the equivialent of $200 USD,2.411764706,World Bank
2016_4Q-MYS-THA-MYR,2016_4Q,MYS,THA,MYR,Average total cost % of sending the equivialent of $200 USD,9,World Bank
2016_4Q-MYS-VNM-MYR,2016_4Q,MYS,VNM,MYR,Average total cost % of sending the equivialent of $200 USD,3.5,World Bank
2016_4Q-NGA-BEN-NGN,2016_4Q,NGA,BEN,NGN,Average total cost % of sending the equivialent of $200 USD,20.5,World Bank
2016_4Q-NGA-MLI-NGN,2016_4Q,NGA,MLI,NGN,Average total cost % of sending the equivialent of $200 USD,20.5,World Bank
2016_4Q-NGA-TGO-NGN,2016_4Q,NGA,TGO,NGN,Average total cost % of sending the equivialent of $200 USD,15.33333333,World Bank
2016_4Q-NLD-DOM-EUR,2016_4Q,NLD,DOM,EUR,Average total cost % of sending the equivialent of $200 USD,6.9,World Bank
2016_4Q-NLD-GHA-EUR,2016_4Q,NLD,GHA,EUR,Average total cost % of sending the equivialent of $200 USD,7.9,World Bank
2016_4Q-NLD-IDN-EUR,2016_4Q,NLD,IDN,EUR,Average total cost % of sending the equivialent of $200 USD,10.42857143,World Bank
2016_4Q-NLD-MAR-EUR,2016_4Q,NLD,MAR,EUR,Average total cost % of sending the equivialent of $200 USD,5.818181818,World Bank
2016_4Q-NLD-NGA-EUR,2016_4Q,NLD,NGA,EUR,Average total cost % of sending the equivialent of $200 USD,6.5,World Bank
2016_4Q-NLD-SOM-EUR,2016_4Q,NLD,SOM,EUR,Average total cost % of sending the equivialent of $200 USD,7,World Bank
2016_4Q-NLD-SUR-EUR,2016_4Q,NLD,SUR,EUR,Average total cost % of sending the equivialent of $200 USD,6.666666667,World Bank
2016_4Q-NLD-TUR-EUR,2016_4Q,NLD,TUR,EUR,Average total cost % of sending the equivialent of $200 USD,7.2,World Bank
2016_4Q-NOR-PAK-NOK,2016_4Q,NOR,PAK,NOK,Average total cost % of sending the equivialent of $200 USD,7.142857143,World Bank
2016_4Q-NOR-POL-NOK,2016_4Q,NOR,POL,NOK,Average total cost % of sending the equivialent of $200 USD,9,World Bank
2016_4Q-NZL-CHN-NZD,2016_4Q,NZL,CHN,NZD,Average total cost % of sending the equivialent of $200 USD,9.055555556,World Bank
2016_4Q-NZL-FJI-NZD,2016_4Q,NZL,FJI,NZD,Average total cost % of sending the equivialent of $200 USD,9.173913043,World Bank
2016_4Q-NZL-IND-NZD,2016_4Q,NZL,IND,NZD,Average total cost % of sending the equivialent of $200 USD,6.677419355,World Bank
2016_4Q-NZL-PHL-NZD,2016_4Q,NZL,PHL,NZD,Average total cost % of sending the equivialent of $200 USD,7.739130435,World Bank
2016_4Q-NZL-TON-NZD,2016_4Q,NZL,TON,NZD,Average total cost % of sending the equivialent of $200 USD,9.684210526,World Bank
2016_4Q-NZL-VNM-NZD,2016_4Q,NZL,VNM,NZD,Average total cost % of sending the equivialent of $200 USD,7.55,World Bank
2016_4Q-NZL-VUT-NZD,2016_4Q,NZL,VUT,NZD,Average total cost % of sending the equivialent of $200 USD,9.5,World Bank
2016_4Q-NZL-WSM-NZD,2016_4Q,NZL,WSM,NZD,Average total cost % of sending the equivialent of $200 USD,8.363636364,World Bank
2016_4Q-OMN-BGD-OMR,2016_4Q,OMN,BGD,OMR,Average total cost % of sending the equivialent of $200 USD,3.125,World Bank
2016_4Q-OMN-IND-OMR,2016_4Q,OMN,IND,OMR,Average total cost % of sending the equivialent of $200 USD,3.444444444,World Bank
2016_4Q-OMN-JOR-OMR,2016_4Q,OMN,JOR,OMR,Average total cost % of sending the equivialent of $200 USD,5.25,World Bank
2016_4Q-OMN-LKA-OMR,2016_4Q,OMN,LKA,OMR,Average total cost % of sending the equivialent of $200 USD,3.75,World Bank
2016_4Q-OMN-NPL-OMR,2016_4Q,OMN,NPL,OMR,Average total cost % of sending the equivialent of $200 USD,3.857142857,World Bank
2016_4Q-OMN-PAK-OMR,2016_4Q,OMN,PAK,OMR,Average total cost % of sending the equivialent of $200 USD,3.166666667,World Bank
2016_4Q-PAK-AFG-PKR,2016_4Q,PAK,AFG,PKR,Average total cost % of sending the equivialent of $200 USD,9.2,World Bank
2016_4Q-PAK-BGD-PKR,2016_4Q,PAK,BGD,PKR,Average total cost % of sending the equivialent of $200 USD,10.42857143,World Bank
2016_4Q-PRT-BRA-EUR,2016_4Q,PRT,BRA,EUR,Average total cost % of sending the equivialent of $200 USD,5.111111111,World Bank
2016_4Q-PRT-CPV-EUR,2016_4Q,PRT,CPV,EUR,Average total cost % of sending the equivialent of $200 USD,6.5,World Bank
2016_4Q-PRT-MOZ-EUR,2016_4Q,PRT,MOZ,EUR,Average total cost % of sending the equivialent of $200 USD,10.2,World Bank
2016_4Q-QAT-BGD-QAR,2016_4Q,QAT,BGD,QAR,Average total cost % of sending the equivialent of $200 USD,5,World Bank
2016_4Q-QAT-EGY-QAR,2016_4Q,QAT,EGY,QAR,Average total cost % of sending the equivialent of $200 USD,5.923076923,World Bank
2016_4Q-QAT-IND-QAR,2016_4Q,QAT,IND,QAR,Average total cost % of sending the equivialent of $200 USD,4.416666667,World Bank
2016_4Q-QAT-JOR-QAR,2016_4Q,QAT,JOR,QAR,Average total cost % of sending the equivialent of $200 USD,4.769230769,World Bank
2016_4Q-QAT-LKA-QAR,2016_4Q,QAT,LKA,QAR,Average total cost % of sending the equivialent of $200 USD,4.5,World Bank
2016_4Q-QAT-NPL-QAR,2016_4Q,QAT,NPL,QAR,Average total cost % of sending the equivialent of $200 USD,5.230769231,World Bank
2016_4Q-QAT-PAK-QAR,2016_4Q,QAT,PAK,QAR,Average total cost % of sending the equivialent of $200 USD,3.666666667,World Bank
2016_4Q-QAT-PHL-QAR,2016_4Q,QAT,PHL,QAR,Average total cost % of sending the equivialent of $200 USD,4.866666667,World Bank
2016_4Q-QAT-SDN-QAR,2016_4Q,QAT,SDN,QAR,Average total cost % of sending the equivialent of $200 USD,7,World Bank
2016_4Q-RUS-ARM-RUB,2016_4Q,RUS,ARM,RUB,Average total cost % of sending the equivialent of $200 USD,1.6,World Bank
2016_4Q-RUS-AZE-RUB,2016_4Q,RUS,AZE,RUB,Average total cost % of sending the equivialent of $200 USD,1.555555556,World Bank
2016_4Q-RUS-BLR-RUB,2016_4Q,RUS,BLR,RUB,Average total cost % of sending the equivialent of $200 USD,1.5,World Bank
2016_4Q-RUS-EST-RUB,2016_4Q,RUS,EST,RUB,Average total cost % of sending the equivialent of $200 USD,5.2,World Bank
2016_4Q-RUS-GEO-RUB,2016_4Q,RUS,GEO,RUB,Average total cost % of sending the equivialent of $200 USD,1.5,World Bank
2016_4Q-RUS-KAZ-RUB,2016_4Q,RUS,KAZ,RUB,Average total cost % of sending the equivialent of $200 USD,1.666666667,World Bank
2016_4Q-RUS-KGZ-RUB,2016_4Q,RUS,KGZ,RUB,Average total cost % of sending the equivialent of $200 USD,1.636363636,World Bank
2016_4Q-RUS-LTU-RUB,2016_4Q,RUS,LTU,RUB,Average total cost % of sending the equivialent of $200 USD,5.75,World Bank
2016_4Q-RUS-LVA-RUB,2016_4Q,RUS,LVA,RUB,Average total cost % of sending the equivialent of $200 USD,5,World Bank
2016_4Q-RUS-MDA-RUB,2016_4Q,RUS,MDA,RUB,Average total cost % of sending the equivialent of $200 USD,1.7,World Bank
2016_4Q-RUS-TJK-RUB,2016_4Q,RUS,TJK,RUB,Average total cost % of sending the equivialent of $200 USD,1.818181818,World Bank
2016_4Q-RUS-UKR-RUB,2016_4Q,RUS,UKR,RUB,Average total cost % of sending the equivialent of $200 USD,1.4,World Bank
2016_4Q-RUS-UZB-RUB,2016_4Q,RUS,UZB,RUB,Average total cost % of sending the equivialent of $200 USD,2,World Bank
2016_4Q-RWA-KEN-RWF,2016_4Q,RWA,KEN,RWF,Average total cost % of sending the equivialent of $200 USD,5.555555556,World Bank
2016_4Q-SAU-AFG-SAR,2016_4Q,SAU,AFG,SAR,Average total cost % of sending the equivialent of $200 USD,3.666666667,World Bank
2016_4Q-SAU-BGD-SAR,2016_4Q,SAU,BGD,SAR,Average total cost % of sending the equivialent of $200 USD,3.5,World Bank
2016_4Q-SAU-EGY-SAR,2016_4Q,SAU,EGY,SAR,Average total cost % of sending the equivialent of $200 USD,14.5,World Bank
2016_4Q-SAU-ETH-SAR,2016_4Q,SAU,ETH,SAR,Average total cost % of sending the equivialent of $200 USD,5.25,World Bank
2016_4Q-SAU-IDN-SAR,2016_4Q,SAU,IDN,SAR,Average total cost % of sending the equivialent of $200 USD,3.166666667,World Bank
2016_4Q-SAU-IND-SAR,2016_4Q,SAU,IND,SAR,Average total cost % of sending the equivialent of $200 USD,3.75,World Bank
2016_4Q-SAU-JOR-SAR,2016_4Q,SAU,JOR,SAR,Average total cost % of sending the equivialent of $200 USD,4.888888889,World Bank
2016_4Q-SAU-LBN-SAR,2016_4Q,SAU,LBN,SAR,Average total cost % of sending the equivialent of $200 USD,4.6,World Bank
2016_4Q-SAU-LKA-SAR,2016_4Q,SAU,LKA,SAR,Average total cost % of sending the equivialent of $200 USD,2.5,World Bank
2016_4Q-SAU-MMR-SAR,2016_4Q,SAU,MMR,SAR,Average total cost % of sending the equivialent of $200 USD,12.5,World Bank
2016_4Q-SAU-NPL-SAR,2016_4Q,SAU,NPL,SAR,Average total cost % of sending the equivialent of $200 USD,1.25,World Bank
2016_4Q-SAU-PAK-SAR,2016_4Q,SAU,PAK,SAR,Average total cost % of sending the equivialent of $200 USD,3.444444444,World Bank
2016_4Q-SAU-PHL-SAR,2016_4Q,SAU,PHL,SAR,Average total cost % of sending the equivialent of $200 USD,3.571428571,World Bank
2016_4Q-SAU-SDN-SAR,2016_4Q,SAU,SDN,SAR,Average total cost % of sending the equivialent of $200 USD,3,World Bank
2016_4Q-SAU-SSD-SAR,2016_4Q,SAU,SSD,SAR,Average total cost % of sending the equivialent of $200 USD,7.5,World Bank
2016_4Q-SAU-SYR-SAR,2016_4Q,SAU,SYR,SAR,Average total cost % of sending the equivialent of $200 USD,5,World Bank
2016_4Q-SAU-YEM-SAR,2016_4Q,SAU,YEM,SAR,Average total cost % of sending the equivialent of $200 USD,2.666666667,World Bank
2016_4Q-SEN-MLI-CFA,2016_4Q,SEN,MLI,CFA,Average total cost % of sending the equivialent of $200 USD,5,World Bank
2016_4Q-SGP-BGD-SGD,2016_4Q,SGP,BGD,SGD,Average total cost % of sending the equivialent of $200 USD,2.25,World Bank
2016_4Q-SGP-CHN-SGD,2016_4Q,SGP,CHN,SGD,Average total cost % of sending the equivialent of $200 USD,7.142857143,World Bank
2016_4Q-SGP-IDN-SGD,2016_4Q,SGP,IDN,SGD,Average total cost % of sending the equivialent of $200 USD,4.846153846,World Bank
2016_4Q-SGP-IND-SGD,2016_4Q,SGP,IND,SGD,Average total cost % of sending the equivialent of $200 USD,3.076923077,World Bank
2016_4Q-SGP-LKA-SGD,2016_4Q,SGP,LKA,SGD,Average total cost % of sending the equivialent of $200 USD,3.181818182,World Bank
2016_4Q-SGP-MYS-SGD,2016_4Q,SGP,MYS,SGD,Average total cost % of sending the equivialent of $200 USD,7.222222222,World Bank
2016_4Q-SGP-PAK-SGD,2016_4Q,SGP,PAK,SGD,Average total cost % of sending the equivialent of $200 USD,14,World Bank
2016_4Q-SGP-PHL-SGD,2016_4Q,SGP,PHL,SGD,Average total cost % of sending the equivialent of $200 USD,2.75,World Bank
2016_4Q-SGP-THA-SGD,2016_4Q,SGP,THA,SGD,Average total cost % of sending the equivialent of $200 USD,6,World Bank
2016_4Q-SWE-CHN-SEK,2016_4Q,SWE,CHN,SEK,Average total cost % of sending the equivialent of $200 USD,7,World Bank
2016_4Q-SWE-IND-SEK,2016_4Q,SWE,IND,SEK,Average total cost % of sending the equivialent of $200 USD,6.416666667,World Bank
2016_4Q-SWE-LBN-SEK,2016_4Q,SWE,LBN,SEK,Average total cost % of sending the equivialent of $200 USD,9.5,World Bank
2016_4Q-SWE-SOM-SEK,2016_4Q,SWE,SOM,SEK,Average total cost % of sending the equivialent of $200 USD,9.285714286,World Bank
2016_4Q-THA-CHN-THB,2016_4Q,THA,CHN,THB,Average total cost % of sending the equivialent of $200 USD,17.11111111,World Bank
2016_4Q-THA-IDN-THB,2016_4Q,THA,IDN,THB,Average total cost % of sending the equivialent of $200 USD,15.90909091,World Bank
2016_4Q-THA-IND-THB,2016_4Q,THA,IND,THB,Average total cost % of sending the equivialent of $200 USD,16.66666667,World Bank
2016_4Q-THA-KHM-THB,2016_4Q,THA,KHM,THB,Average total cost % of sending the equivialent of $200 USD,13.54545455,World Bank
2016_4Q-THA-LAO-THB,2016_4Q,THA,LAO,THB,Average total cost % of sending the equivialent of $200 USD,13.4,World Bank
2016_4Q-THA-MMR-THB,2016_4Q,THA,MMR,THB,Average total cost % of sending the equivialent of $200 USD,11.875,World Bank
2016_4Q-THA-VNM-THB,2016_4Q,THA,VNM,THB,Average total cost % of sending the equivialent of $200 USD,14.1,World Bank
2016_4Q-TUR-BGR-TRY,2016_4Q,TUR,BGR,TRY,Average total cost % of sending the equivialent of $200 USD,1.5,World Bank
2016_4Q-TZA-KEN-TZS,2016_4Q,TZA,KEN,TZS,Average total cost % of sending the equivialent of $200 USD,13.22222222,World Bank
2016_4Q-TZA-RWA-TZS,2016_4Q,TZA,RWA,TZS,Average total cost % of sending the equivialent of $200 USD,15.91666667,World Bank
2016_4Q-TZA-UGA-TZS,2016_4Q,TZA,UGA,TZS,Average total cost % of sending the equivialent of $200 USD,17.18181818,World Bank
2016_4Q-USA-AFG-USD,2016_4Q,USA,AFG,USD,Average total cost % of sending the equivialent of $200 USD,7,World Bank
2016_4Q-USA-ARM-USD,2016_4Q,USA,ARM,USD,Average total cost % of sending the equivialent of $200 USD,5.75,World Bank
2016_4Q-USA-BGD-USD,2016_4Q,USA,BGD,USD,Average total cost % of sending the equivialent of $200 USD,4.666666667,World Bank
2016_4Q-USA-BRA-USD,2016_4Q,USA,BRA,USD,Average total cost % of sending the equivialent of $200 USD,8,World Bank
2016_4Q-USA-CHN-USD,2016_4Q,USA,CHN,USD,Average total cost % of sending the equivialent of $200 USD,8.928571429,World Bank
2016_4Q-USA-COL-USD,2016_4Q,USA,COL,USD,Average total cost % of sending the equivialent of $200 USD,5.476190476,World Bank
2016_4Q-USA-CPV-USD,2016_4Q,USA,CPV,USD,Average total cost % of sending the equivialent of $200 USD,11.22222222,World Bank
2016_4Q-USA-CRI-USD,2016_4Q,USA,CRI,USD,Average total cost % of sending the equivialent of $200 USD,4.857142857,World Bank
2016_4Q-USA-CUB-USD,2016_4Q,USA,CUB,USD,Average total cost % of sending the equivialent of $200 USD,11,World Bank
2016_4Q-USA-DOM-USD,2016_4Q,USA,DOM,USD,Average total cost % of sending the equivialent of $200 USD,6.260869565,World Bank
2016_4Q-USA-ECU-USD,2016_4Q,USA,ECU,USD,Average total cost % of sending the equivialent of $200 USD,3.777777778,World Bank
2016_4Q-USA-EGY-USD,2016_4Q,USA,EGY,USD,Average total cost % of sending the equivialent of $200 USD,11.28571429,World Bank
2016_4Q-USA-ERI-USD,2016_4Q,USA,ERI,USD,Average total cost % of sending the equivialent of $200 USD,5,World Bank
2016_4Q-USA-ETH-USD,2016_4Q,USA,ETH,USD,Average total cost % of sending the equivialent of $200 USD,6,World Bank
2016_4Q-USA-GHA-USD,2016_4Q,USA,GHA,USD,Average total cost % of sending the equivialent of $200 USD,5.785714286,World Bank
2016_4Q-USA-GTM-USD,2016_4Q,USA,GTM,USD,Average total cost % of sending the equivialent of $200 USD,5.214285714,World Bank
2016_4Q-USA-GUY-USD,2016_4Q,USA,GUY,USD,Average total cost % of sending the equivialent of $200 USD,9,World Bank
2016_4Q-USA-HND-USD,2016_4Q,USA,HND,USD,Average total cost % of sending the equivialent of $200 USD,3.333333333,World Bank
2016_4Q-USA-HTI-USD,2016_4Q,USA,HTI,USD,Average total cost % of sending the equivialent of $200 USD,5.7,World Bank
2016_4Q-USA-IDN-USD,2016_4Q,USA,IDN,USD,Average total cost % of sending the equivialent of $200 USD,8.444444444,World Bank
2016_4Q-USA-IND-USD,2016_4Q,USA,IND,USD,Average total cost % of sending the equivialent of $200 USD,3.5,World Bank
2016_4Q-USA-JAM-USD,2016_4Q,USA,JAM,USD,Average total cost % of sending the equivialent of $200 USD,6.846153846,World Bank
2016_4Q-USA-JOR-USD,2016_4Q,USA,JOR,USD,Average total cost % of sending the equivialent of $200 USD,8.571428571,World Bank
2016_4Q-USA-KEN-USD,2016_4Q,USA,KEN,USD,Average total cost % of sending the equivialent of $200 USD,7.090909091,World Bank
2016_4Q-USA-LBN-USD,2016_4Q,USA,LBN,USD,Average total cost % of sending the equivialent of $200 USD,12.6,World Bank
2016_4Q-USA-LBR-USD,2016_4Q,USA,LBR,USD,Average total cost % of sending the equivialent of $200 USD,5.714285714,World Bank
2016_4Q-USA-MEX-USD,2016_4Q,USA,MEX,USD,Average total cost % of sending the equivialent of $200 USD,4.291666667,World Bank
2016_4Q-USA-NGA-USD,2016_4Q,USA,NGA,USD,Average total cost % of sending the equivialent of $200 USD,4.142857143,World Bank
2016_4Q-USA-NIC-USD,2016_4Q,USA,NIC,USD,Average total cost % of sending the equivialent of $200 USD,5.25,World Bank
2016_4Q-USA-NPL-USD,2016_4Q,USA,NPL,USD,Average total cost % of sending the equivialent of $200 USD,4.818181818,World Bank
2016_4Q-USA-PAK-USD,2016_4Q,USA,PAK,USD,Average total cost % of sending the equivialent of $200 USD,4.9,World Bank
2016_4Q-USA-PAN-USD,2016_4Q,USA,PAN,USD,Average total cost % of sending the equivialent of $200 USD,5,World Bank
2016_4Q-USA-PER-USD,2016_4Q,USA,PER,USD,Average total cost % of sending the equivialent of $200 USD,5.071428571,World Bank
2016_4Q-USA-PHL-USD,2016_4Q,USA,PHL,USD,Average total cost % of sending the equivialent of $200 USD,4.692307692,World Bank
2016_4Q-USA-SLV-USD,2016_4Q,USA,SLV,USD,Average total cost % of sending the equivialent of $200 USD,4.4,World Bank
2016_4Q-USA-SOM-USD,2016_4Q,USA,SOM,USD,Average total cost % of sending the equivialent of $200 USD,5.833333333,World Bank
2016_4Q-USA-SSD-USD,2016_4Q,USA,SSD,USD,Average total cost % of sending the equivialent of $200 USD,5,World Bank
2016_4Q-USA-THA-USD,2016_4Q,USA,THA,USD,Average total cost % of sending the equivialent of $200 USD,11.4,World Bank
2016_4Q-USA-UKR-USD,2016_4Q,USA,UKR,USD,Average total cost % of sending the equivialent of $200 USD,5,World Bank
2016_4Q-USA-VNM-USD,2016_4Q,USA,VNM,USD,Average total cost % of sending the equivialent of $200 USD,4.777777778,World Bank
2016_4Q-USA-YEM-USD,2016_4Q,USA,YEM,USD,Average total cost % of sending the equivialent of $200 USD,6.5,World Bank
