"t","v"
"2011-08-13T00:00:00Z","67311798.03155306"
"2011-08-14T00:00:00Z","73685178.4141378"
"2011-08-15T00:00:00Z","79270412.14620504"
"2011-08-16T00:00:00Z","78238796.12740389"
"2011-08-17T00:00:00Z","77219284.0241034"
"2011-08-18T00:00:00Z","77178581.73536487"
"2011-08-19T00:00:00Z","79821907.81375676"
"2011-08-20T00:00:00Z","81350255.22824866"
"2011-08-21T00:00:00Z","80862641.01070496"
"2011-08-22T00:00:00Z","79317427.91547734"
"2011-08-23T00:00:00Z","78438414.14255421"
"2011-08-24T00:00:00Z","77921011.20540583"
"2011-08-25T00:00:00Z","73593672.17056713"
"2011-08-26T00:00:00Z","65065410.69042965"
"2011-08-27T00:00:00Z","61727671.5651653"
"2011-08-28T00:00:00Z","62891394.36143128"
"2011-08-29T00:00:00Z","64192911.72861727"
"2011-08-30T00:00:00Z","63082422.196714595"
"2011-08-31T00:00:00Z","61120700.675944254"
"2011-09-01T00:00:00Z","59026752.84945125"
"2011-09-02T00:00:00Z","60351739.86780447"
"2011-09-03T00:00:00Z","61382650.761577144"
"2011-09-04T00:00:00Z","59504224.72081287"
"2011-09-05T00:00:00Z","56063581.9170024"
"2011-09-06T00:00:00Z","48788316.779858194"
"2011-09-07T00:00:00Z","50374123.63658517"
"2011-09-08T00:00:00Z","49831608.3215817"
"2011-09-09T00:00:00Z","39995486.26106708"
"2011-09-10T00:00:00Z","36533517.36117726"
"2011-09-11T00:00:00Z","39106630.34983155"
"2011-09-12T00:00:00Z","44418129.55296667"
"2011-09-13T00:00:00Z","42682632.82491605"
"2011-09-14T00:00:00Z","40944990.67860791"
"2011-09-15T00:00:00Z","37624626.148442194"
"2011-09-16T00:00:00Z","35080423.19920768"
"2011-09-17T00:00:00Z","35003384.4005637"
"2011-09-18T00:00:00Z","35512536.58335128"
"2011-09-19T00:00:00Z","37738222.521007545"
"2011-09-20T00:00:00Z","43247768.24522695"
"2011-09-21T00:00:00Z","42066688.127484344"
"2011-09-22T00:00:00Z","40440496.02489096"
"2011-09-23T00:00:00Z","40584992.1220574"
"2011-09-24T00:00:00Z","40247742.37269796"
"2011-09-25T00:00:00Z","39599351.62897712"
"2011-09-26T00:00:00Z","37335518.68739584"
"2011-09-27T00:00:00Z","35945584.025985405"
"2011-09-28T00:00:00Z","35392596.4121661"
"2011-09-29T00:00:00Z","34852457.865815036"
"2011-09-30T00:00:00Z","36570131.20334827"
"2011-10-01T00:00:00Z","37101475.680230945"
"2011-10-02T00:00:00Z","36943466.318016335"
"2011-10-03T00:00:00Z","36652875.0950642"
"2011-10-04T00:00:00Z","36701129.7567147"
"2011-10-05T00:00:00Z","36225002.673261896"
"2011-10-06T00:00:00Z","35080876.4272231"
"2011-10-07T00:00:00Z","33599234.13554968"
"2011-10-08T00:00:00Z","30181106.8146292"
"2011-10-09T00:00:00Z","30832743.77807851"
"2011-10-10T00:00:00Z","30578069.35296944"
"2011-10-11T00:00:00Z","29589087.009752423"
"2011-10-12T00:00:00Z","29866289.04345944"
"2011-10-13T00:00:00Z","30477389.01728765"
"2011-10-14T00:00:00Z","29983267.59622108"
"2011-10-15T00:00:00Z","29251900.795473605"
"2011-10-16T00:00:00Z","28126532.04516862"
"2011-10-17T00:00:00Z","22119018.505070455"
"2011-10-18T00:00:00Z","19680132.95063078"
"2011-10-19T00:00:00Z","17329959.283304177"
"2011-10-20T00:00:00Z","17283974.336409736"
"2011-10-21T00:00:00Z","19015493.118108112"
"2011-10-22T00:00:00Z","21922302.85844589"
"2011-10-23T00:00:00Z","23327199.105314676"
"2011-10-24T00:00:00Z","21921161.510205224"
"2011-10-25T00:00:00Z","20513676.071930755"
"2011-10-26T00:00:00Z","20656125.281251352"
"2011-10-27T00:00:00Z","21577237.475534294"
"2011-10-28T00:00:00Z","23407473.74466187"
"2011-10-29T00:00:00Z","26597904.049307432"
"2011-10-30T00:00:00Z","26210607.995702084"
"2011-10-31T00:00:00Z","24057470.64336643"
"2011-11-01T00:00:00Z","24335303.477864463"
"2011-11-02T00:00:00Z","24389137.927767277"
"2011-11-03T00:00:00Z","24406614.727453034"
"2011-11-04T00:00:00Z","23979337.162782516"
"2011-11-05T00:00:00Z","23146654.785142925"
"2011-11-06T00:00:00Z","22526626.04357912"
"2011-11-07T00:00:00Z","22700500.71141389"
"2011-11-08T00:00:00Z","23374700.264912322"
"2011-11-09T00:00:00Z","22839214.335136414"
"2011-11-10T00:00:00Z","22098459.85707338"
"2011-11-11T00:00:00Z","22228050.100274052"
"2011-11-12T00:00:00Z","23255864.077091135"
"2011-11-13T00:00:00Z","22910888.087340917"
"2011-11-14T00:00:00Z","19217744.12112684"
"2011-11-15T00:00:00Z","17703591.528495934"
"2011-11-16T00:00:00Z","18541617.458330665"
"2011-11-17T00:00:00Z","17559756.816530105"
"2011-11-18T00:00:00Z","17137545.16289449"
"2011-11-19T00:00:00Z","16791294.642770458"
"2011-11-20T00:00:00Z","17569622.53318134"
"2011-11-21T00:00:00Z","17123803.568411585"
"2011-11-22T00:00:00Z","17713277.58647156"
"2011-11-23T00:00:00Z","17951023.705257963"
"2011-11-24T00:00:00Z","18304199.186992522"
"2011-11-25T00:00:00Z","19059547.613887995"
"2011-11-26T00:00:00Z","19183678.91340131"
"2011-11-27T00:00:00Z","18991212.56753448"
"2011-11-28T00:00:00Z","19441683.23894231"
"2011-11-29T00:00:00Z","21670270.040956043"
"2011-11-30T00:00:00Z","22128090.000667457"
"2011-12-01T00:00:00Z","23672623.062590122"
"2011-12-02T00:00:00Z","24020557.48792385"
"2011-12-03T00:00:00Z","23447187.70153587"
"2011-12-04T00:00:00Z","21499636.723845012"
"2011-12-05T00:00:00Z","22351543.29719627"
"2011-12-06T00:00:00Z","23190351.628393073"
"2011-12-07T00:00:00Z","23317168.17072287"
"2011-12-08T00:00:00Z","23103885.372142266"
"2011-12-09T00:00:00Z","23334754.521949004"
"2011-12-10T00:00:00Z","23407160.863693688"
"2011-12-11T00:00:00Z","25133184.088918902"
"2011-12-12T00:00:00Z","25168163.53329336"
"2011-12-13T00:00:00Z","25159026.739128068"
"2011-12-14T00:00:00Z","24842260.88726192"
"2011-12-15T00:00:00Z","24916062.77213924"
"2011-12-16T00:00:00Z","25076175.213425413"
"2011-12-17T00:00:00Z","25177528.943696994"
"2011-12-18T00:00:00Z","25244196.389981806"
"2011-12-19T00:00:00Z","26588706.97005306"
"2011-12-20T00:00:00Z","31442184.354448475"
"2011-12-21T00:00:00Z","31238908.72915677"
"2011-12-22T00:00:00Z","30679057.56175994"
"2011-12-23T00:00:00Z","31015557.2143481"
"2011-12-24T00:00:00Z","31109743.09950464"
"2011-12-25T00:00:00Z","32675094.018782835"
"2011-12-26T00:00:00Z","32190625.899583817"
"2011-12-27T00:00:00Z","31931968.45642815"
"2011-12-28T00:00:00Z","32906161.794089798"
"2011-12-29T00:00:00Z","33560291.920956574"
"2011-12-30T00:00:00Z","33473517.17617376"
"2011-12-31T00:00:00Z","35609668.79462916"
"2012-01-01T00:00:00Z","39491699.48456344"
"2012-01-02T00:00:00Z","42334466.25220148"
"2012-01-03T00:00:00Z","40286216.19106911"
"2012-01-04T00:00:00Z","41096725.91520608"
"2012-01-05T00:00:00Z","49450370.127897985"
"2012-01-06T00:00:00Z","54740518.55447528"
"2012-01-07T00:00:00Z","53698832.220012546"
"2012-01-08T00:00:00Z","56394895.457205564"
"2012-01-09T00:00:00Z","53779464.85219614"
"2012-01-10T00:00:00Z","51615535.50298376"
"2012-01-11T00:00:00Z","54740451.931581065"
"2012-01-12T00:00:00Z","54726059.227242775"
"2012-01-13T00:00:00Z","53662842.957822695"
"2012-01-14T00:00:00Z","52830358.11016909"
"2012-01-15T00:00:00Z","55618686.88099061"
"2012-01-16T00:00:00Z","56105158.971761756"
"2012-01-17T00:00:00Z","53706174.33621724"
"2012-01-18T00:00:00Z","47824288.4495587"
"2012-01-19T00:00:00Z","50119566.58228455"
"2012-01-20T00:00:00Z","52226132.83188404"
"2012-01-21T00:00:00Z","51742163.2675838"
"2012-01-22T00:00:00Z","50755722.97439561"
"2012-01-23T00:00:00Z","51334617.98255449"
